id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
233,19,Mule Pack,91,pack animal,10,transport,1936,7,1949,0,2,2,1,6,12,0,0,0,0,0,0,9,105,124,1,0,115,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,19,Gun Team,90,gun team,10,transport,1936,7,1949,0,4,4,2,11,16,0,0,0,0,0,0,9,212,240,0,0,115,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,19,IT Cargo Ship,103,ship,12,navy,1933,1,1946,0,6,20,10,121,0,0,93,0,4,1,0,3,254,255,5,0,150,60,0,0,0,0,0,0,0,0,0,0,0,0,100,80,80,120,80,80,30,0,20,5,22,30,0,25
236,19,IT Destroyer ,103,ship,12,navy,1935,1,1946,0,8,80,20,129,0,0,93,0,4,1,0,9,0,255,12,1,201,60,0,0,0,187,40,0,150,60,0,131,60,0,80,60,60,100,60,60,20,0,20,5,22,30,0,25
237,19,IT Cruiser,103,ship,12,navy,1935,7,1949,0,8,99,20,170,0,0,93,0,4,1,0,9,0,255,8,1,202,80,0,0,0,192,60,0,11,30,30,131,60,0,100,80,80,120,80,80,30,0,20,5,22,30,0,25
238,19,IT Battleship,103,ship,12,navy,1936,7,1943,0,9,99,20,255,0,0,93,0,4,1,0,9,0,255,7,1,195,60,0,0,0,187,80,0,11,30,30,131,60,0,190,190,190,190,190,190,190,0,30,20,30,30,18,31
239,19,Ammo Dump,111,ammo dump,14,other,1941,1,1949,0,6,20,0,142,0,0,0,0,0,0,0,9,0,250,0,0,157,50,0,0,0,87,20,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,19,Ammo Dump,111,ammo dump,14,other,1936,7,1940,0,6,20,0,157,0,0,0,0,0,0,0,9,0,250,0,0,213,50,0,0,0,93,12,6,3,50,0,87,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,19,Command Post,106,gun emplacement,13,fortification,1936,7,1940,0,5,20,1,138,0,0,0,0,0,0,0,9,0,250,0,0,157,50,0,0,0,87,8,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,19,Command Post,106,gun emplacement,13,fortification,1941,1,1949,0,5,20,1,143,0,0,0,0,0,0,0,9,0,250,0,0,157,50,0,0,0,87,12,0,3,50,0,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,19,NS Comandante,81,force HQ,9,C&C,1936,7,1940,0,1,6,0,187,8,0,90,0,0,0,0,9,0,0,0,0,214,40,0,0,0,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,19,SP Comandante,81,force HQ,9,C&C,1941,1,1949,0,1,6,0,188,8,0,90,0,0,0,0,9,0,0,0,0,158,40,0,0,0,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,19,Assault Raft,100,assault boat,12,navy,1936,7,1949,0,2,2,2,12,0,0,0,0,0,0,0,0,20,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,19,Barge,99,landing barge,12,navy,1936,7,1949,0,6,2,6,66,0,0,30,0,0,0,0,0,254,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,0,0,22,0,30,22,0,30
248,19,Barge Carrier,87,barge carrier,10,transport,1936,7,1949,0,6,6,4,53,19,0,20,0,0,0,0,9,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,19,Crewmen,109,crew,14,other,1936,7,1949,0,1,4,0,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,229,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
