id,nation,name,type,type,uclass,uclass,start_yr,start_mo,end_yr,end_mo,size,crew,survive,cost,speed,mclass,radio,irvis,fc,rf,stab,rof,load_cap,load_cost,swim,smkdev,wpn1,wpn1_HEammo,wpn1_APammo,wpn1_HEATammo,wpn1_APCRammo,wpn2,wpn2_HEammo,wpn2_APammo,wpn3,wpn3_HEammo,wpn3_APammo,wpn4,wpn4_HEammo,wpn4_APammo,arm_FH,arm_SH,arm_RH,arm_FT,arm_ST,arm_RT,arm_TP,arm_SK,slp_FH,slp_SH,slp_RH,slp_FT,slp_ST,slp_RT
236,91,Coastal Cutter,102,landing craft gunboat,12,navy,1943,1,1949,0,6,15,8,95,0,0,93,0,4,1,0,7,0,255,10,0,33,90,0,0,0,210,60,0,210,60,0,208,60,0,38,38,38,38,38,38,38,0,22,0,12,0,13,15
237,91,FO Team,72,forward observer,8,recon,1944,1,1949,0,0,2,0,22,8,0,90,0,0,0,0,9,0,0,0,0,235,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,91,FO Team,72,forward observer,8,recon,1943,1,1943,0,0,2,0,21,8,0,90,0,0,0,0,9,0,0,0,0,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,91,Patrouille,69,scout,8,recon,1943,1,1943,0,0,4,0,12,11,0,90,0,0,0,0,9,0,0,0,0,240,40,0,0,0,86,4,0,219,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,91,Patrouille,69,scout,8,recon,1943,12,1945,0,0,4,0,14,11,0,90,0,0,0,0,9,0,0,0,0,144,40,0,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,91,Jeep FO,73,FO vehicle,8,recon,1943,5,1949,0,2,2,1,21,48,0,90,0,0,0,0,9,2,104,0,0,218,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
242,91,Dodge 3/4ton,108,utility vehicle,14,other,1943,1,1946,0,2,2,4,14,33,0,50,0,0,0,0,9,108,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,91,FF Commandant,81,force HQ,9,C&C,1943,1,1945,0,1,6,0,187,8,0,90,0,0,0,0,9,0,0,0,0,114,40,0,0,0,86,4,0,219,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,91,FR Commandant,81,force HQ,9,C&C,1945,11,1949,0,1,6,0,191,8,0,90,0,0,0,0,9,0,0,0,0,144,40,0,0,0,88,4,0,232,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,91,Assault Boat,100,assault boat,12,navy,1943,1,1949,0,2,2,2,12,0,0,0,0,0,0,0,0,20,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,91,Barge,99,landing barge,12,navy,1943,1,1949,0,5,2,6,68,0,0,10,0,0,0,0,0,254,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,0,0,22,0,30,22,0,30
248,91,Barge Carrier,87,barge carrier,10,transport,1943,1,1949,0,6,6,4,53,19,0,70,0,0,0,0,9,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,91,Crewmen,109,crew,14,other,1943,1,1949,0,1,5,0,10,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,229,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
